-0.5,0
0.5,0
0.5,1
0.5,0.75
3,0.75
3,1
0.5,2
0.5,1.75
3,1.75
3,2
0.5,3
0.5,2.75
3,2.75
3,3
0.5,4
0.5,3.75
3,3.75
3,4
-0.5,1
-0.5,0.75
-3,0.75
-3,1
-0.5,2
-0.5,1.75
-3,1.75
-3,2
-0.5,3
-0.5,2.75
-3,2.75
-3,3
-0.5,4
-0.5,3.75
-3,3.75
-3,4
-0.3,0
-0.1,0
0.1,0
0.3,0
0.5,0.98759
0.5,0.96511
0.5,0.87687
0.5,0.78602
0.5,0.76292
0.51225,0.75
0.53418,0.75
0.60253,0.75
0.69132,0.75
0.78012,0.75
0.86891,0.75
0.95771,0.75
1.0465,0.75
1.1353,0.75
1.2241,0.75
1.3129,0.75
1.4017,0.75
1.4905,0.75
1.5793,0.75
1.6681,0.75
1.7569,0.75
1.8457,0.75
1.9345,0.75
2.0233,0.75
2.112,0.75
2.2008,0.75
2.2896,0.75
2.3784,0.75
2.4672,0.75
2.556,0.75
2.6448,0.75
2.7336,0.75
2.8224,0.75
2.9112,0.75
3,0.87499
2.9113,1
2.8226,1
2.7338,1
2.6451,1
2.5564,1
2.4677,1
2.379,1
2.2902,1
2.2015,1
2.1128,1
2.0241,1
1.9354,1
1.8466,1
1.7579,1
1.6692,1
1.5805,1
1.4918,1
1.403,1
1.3143,1
1.2256,1
1.1369,1
1.0482,1
0.95944,1
0.87072,1
0.782,1
0.69328,1
0.60456,1
0.53524,1
0.51273,1
0.5,1.9876
0.5,1.9651
0.5,1.8769
0.5,1.786
0.5,1.7629
0.51225,1.75
0.53418,1.75
0.60253,1.75
0.69132,1.75
0.78012,1.75
0.86891,1.75
0.95771,1.75
1.0465,1.75
1.1353,1.75
1.2241,1.75
1.3129,1.75
1.4017,1.75
1.4905,1.75
1.5793,1.75
1.6681,1.75
1.7569,1.75
1.8457,1.75
1.9345,1.75
2.0233,1.75
2.112,1.75
2.2008,1.75
2.2896,1.75
2.3784,1.75
2.4672,1.75
2.556,1.75
2.6448,1.75
2.7336,1.75
2.8224,1.75
2.9112,1.75
3,1.875
2.9113,2
2.8226,2
2.7338,2
2.6451,2
2.5564,2
2.4677,2
2.379,2
2.2902,2
2.2015,2
2.1128,2
2.0241,2
1.9354,2
1.8466,2
1.7579,2
1.6692,2
1.5805,2
1.4918,2
1.403,2
1.3143,2
1.2256,2
1.1369,2
1.0482,2
0.95944,2
0.87072,2
0.782,2
0.69328,2
0.60456,2
0.53524,2
0.51273,2
0.5,2.9876
0.5,2.9651
0.5,2.8769
0.5,2.786
0.5,2.7629
0.51225,2.75
0.53418,2.75
0.60253,2.75
0.69132,2.75
0.78012,2.75
0.86891,2.75
0.95771,2.75
1.0465,2.75
1.1353,2.75
1.2241,2.75
1.3129,2.75
1.4017,2.75
1.4905,2.75
1.5793,2.75
1.6681,2.75
1.7569,2.75
1.8457,2.75
1.9345,2.75
2.0233,2.75
2.112,2.75
2.2008,2.75
2.2896,2.75
2.3784,2.75
2.4672,2.75
2.556,2.75
2.6448,2.75
2.7336,2.75
2.8224,2.75
2.9112,2.75
3,2.875
2.9113,3
2.8226,3
2.7338,3
2.6451,3
2.5564,3
2.4677,3
2.379,3
2.2902,3
2.2015,3
2.1128,3
2.0241,3
1.9354,3
1.8466,3
1.7579,3
1.6692,3
1.5805,3
1.4918,3
1.403,3
1.3143,3
1.2256,3
1.1369,3
1.0482,3
0.95944,3
0.87072,3
0.782,3
0.69328,3
0.60456,3
0.53524,3
0.51273,3
0.5,3.8865
0.5,3.7876
0.5,3.7633
0.51225,3.75
0.53418,3.75
0.60253,3.75
0.69132,3.75
0.78012,3.75
0.86891,3.75
0.95771,3.75
1.0465,3.75
1.1353,3.75
1.2241,3.75
1.3129,3.75
1.4017,3.75
1.4905,3.75
1.5793,3.75
1.6681,3.75
1.7569,3.75
1.8457,3.75
1.9345,3.75
2.0233,3.75
2.112,3.75
2.2008,3.75
2.2896,3.75
2.3784,3.75
2.4672,3.75
2.556,3.75
2.6448,3.75
2.7336,3.75
2.8224,3.75
2.9112,3.75
3,3.875
2.9107,4
2.8214,4
2.7321,4
2.6429,4
2.5536,4
2.4643,4
2.375,4
2.2857,4
2.1964,4
2.1071,4
2.0179,4
1.9286,4
1.8393,4
1.75,4
1.6607,4
1.5714,4
1.4821,4
1.3929,4
1.3036,4
1.2143,4
1.125,4
1.0357,4
0.94643,4
0.85714,4
0.76786,4
0.67857,4
0.58929,4
0.5,0.20576
0.5,0.41152
0.5,0.60857
0.5,0.71179
0.5,0.73653
0.5,1.0118
0.5,1.0323
0.5,1.1066
0.5,1.2766
0.5,1.4682
0.5,1.6398
0.5,1.7167
0.5,1.7377
0.5,2.0118
0.5,2.0323
0.5,2.1066
0.5,2.2766
0.5,2.4682
0.5,2.6398
0.5,2.7167
0.5,2.7377
0.5,3.0118
0.5,3.0323
0.5,3.1066
0.5,3.2766
0.5,3.4682
0.5,3.6398
0.5,3.7167
0.5,3.7377
-0.5,0.98759
-0.5,0.96511
-0.5,0.87687
-0.5,0.78602
-0.5,0.76292
-0.51225,0.75
-0.53418,0.75
-0.60253,0.75
-0.69132,0.75
-0.78012,0.75
-0.86891,0.75
-0.95771,0.75
-1.0465,0.75
-1.1353,0.75
-1.2241,0.75
-1.3129,0.75
-1.4017,0.75
-1.4905,0.75
-1.5793,0.75
-1.6681,0.75
-1.7569,0.75
-1.8457,0.75
-1.9345,0.75
-2.0233,0.75
-2.112,0.75
-2.2008,0.75
-2.2896,0.75
-2.3784,0.75
-2.4672,0.75
-2.556,0.75
-2.6448,0.75
-2.7336,0.75
-2.8224,0.75
-2.9112,0.75
-3,0.87499
-2.9113,1
-2.8226,1
-2.7338,1
-2.6451,1
-2.5564,1
-2.4677,1
-2.379,1
-2.2902,1
-2.2015,1
-2.1128,1
-2.0241,1
-1.9354,1
-1.8466,1
-1.7579,1
-1.6692,1
-1.5805,1
-1.4918,1
-1.403,1
-1.3143,1
-1.2256,1
-1.1369,1
-1.0482,1
-0.95944,1
-0.87072,1
-0.782,1
-0.69328,1
-0.60456,1
-0.53524,1
-0.51273,1
-0.5,1.9876
-0.5,1.9651
-0.5,1.8769
-0.5,1.786
-0.5,1.7629
-0.51225,1.75
-0.53418,1.75
-0.60253,1.75
-0.69132,1.75
-0.78012,1.75
-0.86891,1.75
-0.95771,1.75
-1.0465,1.75
-1.1353,1.75
-1.2241,1.75
-1.3129,1.75
-1.4017,1.75
-1.4905,1.75
-1.5793,1.75
-1.6681,1.75
-1.7569,1.75
-1.8457,1.75
-1.9345,1.75
-2.0233,1.75
-2.112,1.75
-2.2008,1.75
-2.2896,1.75
-2.3784,1.75
-2.4672,1.75
-2.556,1.75
-2.6448,1.75
-2.7336,1.75
-2.8224,1.75
-2.9112,1.75
-3,1.875
-2.9113,2
-2.8226,2
-2.7338,2
-2.6451,2
-2.5564,2
-2.4677,2
-2.379,2
-2.2902,2
-2.2015,2
-2.1128,2
-2.0241,2
-1.9354,2
-1.8466,2
-1.7579,2
-1.6692,2
-1.5805,2
-1.4918,2
-1.403,2
-1.3143,2
-1.2256,2
-1.1369,2
-1.0482,2
-0.95944,2
-0.87072,2
-0.782,2
-0.69328,2
-0.60456,2
-0.53524,2
-0.51273,2
-0.5,2.9876
-0.5,2.9651
-0.5,2.8769
-0.5,2.786
-0.5,2.7629
-0.51225,2.75
-0.53418,2.75
-0.60253,2.75
-0.69132,2.75
-0.78012,2.75
-0.86891,2.75
-0.95771,2.75
-1.0465,2.75
-1.1353,2.75
-1.2241,2.75
-1.3129,2.75
-1.4017,2.75
-1.4905,2.75
-1.5793,2.75
-1.6681,2.75
-1.7569,2.75
-1.8457,2.75
-1.9345,2.75
-2.0233,2.75
-2.112,2.75
-2.2008,2.75
-2.2896,2.75
-2.3784,2.75
-2.4672,2.75
-2.556,2.75
-2.6448,2.75
-2.7336,2.75
-2.8224,2.75
-2.9112,2.75
-3,2.875
-2.9113,3
-2.8226,3
-2.7338,3
-2.6451,3
-2.5564,3
-2.4677,3
-2.379,3
-2.2902,3
-2.2015,3
-2.1128,3
-2.0241,3
-1.9354,3
-1.8466,3
-1.7579,3
-1.6692,3
-1.5805,3
-1.4918,3
-1.403,3
-1.3143,3
-1.2256,3
-1.1369,3
-1.0482,3
-0.95944,3
-0.87072,3
-0.782,3
-0.69328,3
-0.60456,3
-0.53524,3
-0.51273,3
-0.5,3.8865
-0.5,3.7876
-0.5,3.7633
-0.51225,3.75
-0.53418,3.75
-0.60253,3.75
-0.69132,3.75
-0.78012,3.75
-0.86891,3.75
-0.95771,3.75
-1.0465,3.75
-1.1353,3.75
-1.2241,3.75
-1.3129,3.75
-1.4017,3.75
-1.4905,3.75
-1.5793,3.75
-1.6681,3.75
-1.7569,3.75
-1.8457,3.75
-1.9345,3.75
-2.0233,3.75
-2.112,3.75
-2.2008,3.75
-2.2896,3.75
-2.3784,3.75
-2.4672,3.75
-2.556,3.75
-2.6448,3.75
-2.7336,3.75
-2.8224,3.75
-2.9112,3.75
-3,3.875
-2.9107,4
-2.8214,4
-2.7321,4
-2.6429,4
-2.5536,4
-2.4643,4
-2.375,4
-2.2857,4
-2.1964,4
-2.1071,4
-2.0179,4
-1.9286,4
-1.8393,4
-1.75,4
-1.6607,4
-1.5714,4
-1.4821,4
-1.3929,4
-1.3036,4
-1.2143,4
-1.125,4
-1.0357,4
-0.94643,4
-0.85714,4
-0.76786,4
-0.67857,4
-0.58929,4
-0.5,0.20576
-0.5,0.41152
-0.5,0.60857
-0.5,0.71179
-0.5,0.73653
-0.5,1.0118
-0.5,1.0323
-0.5,1.1066
-0.5,1.2766
-0.5,1.4682
-0.5,1.6398
-0.5,1.7167
-0.5,1.7377
-0.5,2.0118
-0.5,2.0323
-0.5,2.1066
-0.5,2.2766
-0.5,2.4682
-0.5,2.6398
-0.5,2.7167
-0.5,2.7377
-0.5,3.0118
-0.5,3.0323
-0.5,3.1066
-0.5,3.2766
-0.5,3.4682
-0.5,3.6398
-0.5,3.7167
-0.5,3.7377
0.38714,4
0.203,4
2e-05,4
-0.20296,4
-0.38708,4
0.48774,3.75
0.46578,3.75
0.38114,3.75
0.20005,3.75
0.002619,3.75
-0.19481,3.75
-0.37734,3.75
-0.46466,3.75
-0.48725,3.75
0.48774,3
0.46578,3
0.38114,3
0.20005,3
0.002619,3
-0.19481,3
-0.37734,3
-0.46466,3
-0.48725,3
0.48774,2.75
0.46578,2.75
0.38114,2.75
0.20005,2.75
0.002619,2.75
-0.19481,2.75
-0.37734,2.75
-0.46466,2.75
-0.48725,2.75
0.48774,2
0.46578,2
0.38114,2
0.20005,2
0.002619,2
-0.19481,2
-0.37734,2
-0.46466,2
-0.48725,2
0.48774,1.75
0.46578,1.75
0.38114,1.75
0.20005,1.75
0.002619,1.75
-0.19481,1.75
-0.37734,1.75
-0.46466,1.75
-0.48725,1.75
0.48774,1
0.46578,1
0.38114,1
0.20005,1
0.002619,1
-0.19481,1
-0.37734,1
-0.46466,1
-0.48725,1
0.48774,0.75
0.46578,0.75
0.38114,0.75
0.20005,0.75
0.002619,0.75
-0.19481,0.75
-0.37734,0.75
-0.46466,0.75
-0.48725,0.75
0.51496,0.9839
0.51601,0.76497
0.53851,0.77948
0.56788,0.76787
0.53128,0.96174
0.52088,0.92928
0.59015,0.8176
0.59643,0.91967
0.56211,0.9712
0.52992,0.81294
2.8724,0.92369
2.787,0.91897
2.6094,0.91847
2.5207,0.91847
2.3432,0.91847
2.6982,0.91849
2.432,0.91847
2.077,0.91847
1.8108,0.91847
1.1897,0.91847
1.3671,0.91847
1.4559,0.91847
1.1009,0.91847
0.83437,0.91845
0.73911,0.91817
1.0122,0.91847
2.2545,0.91847
2.1658,0.91847
1.9883,0.91847
1.7221,0.91847
1.6333,0.91847
1.5446,0.91847
0.92346,0.91847
1.8996,0.91847
1.2784,0.91847
0.9049,0.83152
0.81517,0.83145
0.99371,0.83152
0.71541,0.83052
2.5918,0.83152
1.8815,0.83152
2.8627,0.8362
1.0825,0.83152
1.4376,0.83152
1.6152,0.83152
2.6805,0.83152
1.26,0.83152
1.3488,0.83152
1.1713,0.83152
1.5264,0.83152
2.503,0.83152
1.704,0.83152
1.7927,0.83152
2.3254,0.83152
1.9703,0.83152
2.0591,0.83152
2.1479,0.83152
2.2366,0.83152
2.7696,0.83177
2.4142,0.83152
0.51496,1.9839
0.51601,1.765
0.53851,1.7795
0.56789,1.7679
0.53128,1.9617
0.52088,1.9293
0.59016,1.8176
0.59643,1.9197
0.56211,1.9712
0.52992,1.8129
2.8724,1.924
2.787,1.9193
2.6094,1.9188
2.5207,1.9188
2.3432,1.9188
2.6982,1.9188
2.432,1.9188
2.077,1.9188
1.8108,1.9188
1.3671,1.9188
1.1897,1.9188
1.4559,1.9188
1.1009,1.9188
0.73911,1.9185
0.83437,1.9187
1.0122,1.9188
2.2545,1.9188
2.1658,1.9188
1.9883,1.9188
1.7221,1.9188
1.6333,1.9188
1.5446,1.9188
0.92346,1.9188
1.8996,1.9188
1.2784,1.9188
0.9049,1.8314
0.81517,1.8315
0.99371,1.8316
0.71541,1.8306
2.5918,1.8316
1.8815,1.8316
2.8627,1.8363
1.0825,1.8316
1.4376,1.8316
1.6152,1.8316
2.503,1.8316
2.6805,1.8316
1.26,1.8316
1.3488,1.8316
1.1713,1.8316
1.5264,1.8316
2.4142,1.8316
1.704,1.8316
1.7927,1.8316
1.9703,1.8316
2.0591,1.8316
2.1479,1.8316
2.2366,1.8316
2.7696,1.8319
2.3254,1.8316
0.51496,2.9839
0.51601,2.765
0.53851,2.7795
0.56788,2.7679
0.53128,2.9617
0.52088,2.9293
0.59015,2.8176
0.59643,2.9197
0.56211,2.9712
0.52992,2.8129
2.8724,2.9237
2.787,2.919
2.6094,2.9185
2.5207,2.9185
2.3432,2.9185
2.6982,2.9185
2.432,2.9185
2.077,2.9185
1.8108,2.9185
1.1897,2.9185
1.3671,2.9185
1.4559,2.9185
1.1009,2.9185
0.83437,2.9184
0.73911,2.9182
1.0122,2.9185
2.2545,2.9185
2.1658,2.9185
1.9883,2.9185
1.7221,2.9185
1.6333,2.9185
1.5446,2.9185
0.92346,2.9185
1.8996,2.9185
1.2784,2.9185
0.9049,2.8315
0.81517,2.8315
0.99371,2.8315
0.71541,2.8305
2.5918,2.8315
1.8815,2.8315
2.8627,2.8362
1.0825,2.8315
1.4376,2.8315
1.6152,2.8315
2.6805,2.8315
1.26,2.8315
1.3488,2.8315
1.1713,2.8315
1.5264,2.8315
2.503,2.8315
1.704,2.8315
1.7927,2.8315
1.9703,2.8315
2.0591,2.8315
2.4142,2.8315
2.1479,2.8315
2.2366,2.8315
2.7696,2.8318
2.3254,2.8315
0.51613,3.7653
0.53907,3.7799
0.56848,3.7678
0.59456,3.8188
0.53097,3.8152
0.91981,3.8316
0.8302,3.8319
1.0087,3.8315
0.72791,3.8386
2.8722,3.8263
1.8976,3.8315
2.6088,3.8315
1.4532,3.8315
1.631,3.8315
1.0976,3.8315
2.7866,3.831
1.3643,3.8315
1.5421,3.8315
1.7199,3.8315
1.8087,3.8315
1.9865,3.8315
2.0754,3.8315
2.1643,3.8315
2.2532,3.8315
2.3421,3.8315
1.1865,3.8315
2.431,3.8315
2.5199,3.8315
1.2754,3.8315
2.8622,3.9139
2.7685,3.9183
2.6791,3.9185
2.5007,3.9186
2.4115,3.9186
2.5899,3.9186
2.3223,3.9186
2.2332,3.9186
1.0737,3.9185
1.698,3.9185
1.5196,3.9185
1.3413,3.9185
0.63498,3.9155
0.80575,3.9195
0.89529,3.9186
0.9845,3.9186
2.144,3.9186
2.0548,3.9186
1.9656,3.9185
2.6977,3.8315
1.8764,3.9185
1.7872,3.9185
1.6088,3.9185
1.4305,3.9185
1.1629,3.9185
0.72386,3.929
1.2521,3.9185
-0.5162,3.7652
-0.54022,3.7787
-0.57001,3.7663
-0.60055,3.8128
-0.5325,3.8137
-0.91981,3.8315
-0.83025,3.8319
-1.0087,3.8315
-0.72879,3.8377
-2.6088,3.8315
-1.8976,3.8315
-2.8722,3.8263
-1.631,3.8315
-1.4532,3.8315
-1.0976,3.8315
-2.7866,3.831
-2.6977,3.8315
-2.5199,3.8315
-2.431,3.8315
-2.3421,3.8315
-2.2532,3.8315
-2.1643,3.8315
-2.0754,3.8315
-1.9865,3.8315
-1.7199,3.8315
-1.8087,3.8315
-1.5421,3.8315
-1.2754,3.8315
-1.1865,3.8315
-1.3643,3.8315
-2.5007,3.9185
-2.7685,3.9183
-2.4115,3.9185
-2.8622,3.9138
-2.6791,3.9185
-1.0737,3.9185
-2.2332,3.9185
-2.3223,3.9185
-2.5899,3.9185
-1.3413,3.9185
-1.5196,3.9185
-1.698,3.9185
-0.80581,3.9194
-0.636,3.9145
-1.8764,3.9185
-1.7872,3.9185
-1.1629,3.9185
-1.9656,3.9185
-2.0548,3.9185
-2.144,3.9185
-0.89529,3.9185
-1.4305,3.9185
-1.6088,3.9185
-0.9845,3.9185
-1.2521,3.9185
-0.724,3.9289
-0.51495,2.9839
-0.51612,2.7649
-0.54055,2.7787
-0.57026,2.766
-0.53108,2.9613
-0.5206,2.9287
-0.60494,2.8063
-0.59305,2.9125
-0.56183,2.9706
-0.53849,2.8229
-2.3432,2.9185
-2.6094,2.9185
-2.5207,2.9185
-2.8724,2.9237
-2.787,2.919
-2.077,2.9185
-2.432,2.9185
-2.6982,2.9185
-1.1009,2.9185
-1.8108,2.9185
-1.1897,2.9185
-1.3671,2.9185
-1.4559,2.9185
-0.739,2.9177
-0.83437,2.9184
-1.7221,2.9185
-1.0122,2.9185
-1.9883,2.9185
-2.1658,2.9185
-1.6333,2.9185
-2.2545,2.9185
-1.5446,2.9185
-0.92346,2.9185
-1.8996,2.9185
-1.2784,2.9185
-0.9049,2.8315
-0.81524,2.8314
-0.99371,2.8315
-0.71673,2.8289
-2.8627,2.8362
-2.5918,2.8315
-1.8815,2.8315
-1.6152,2.8315
-1.4376,2.8315
-1.0825,2.8315
-2.7695,2.8318
-2.6805,2.8315
-2.503,2.8315
-2.4142,2.8315
-2.3254,2.8315
-2.2366,2.8315
-2.1479,2.8315
-2.0591,2.8315
-1.9703,2.8315
-1.7927,2.8315
-1.704,2.8315
-1.5264,2.8315
-1.3488,2.8315
-1.26,2.8315
-1.1713,2.8315
-0.51495,1.9839
-0.51612,1.7649
-0.54055,1.7787
-0.57026,1.766
-0.53108,1.9613
-0.5206,1.9287
-0.60494,1.8063
-0.59305,1.9125
-0.56183,1.9706
-0.53849,1.8229
-2.3432,1.9185
-2.6094,1.9185
-2.5207,1.9185
-2.8724,1.9237
-2.787,1.919
-2.077,1.9185
-2.432,1.9185
-2.6982,1.9185
-1.1009,1.9185
-1.8108,1.9185
-1.1897,1.9185
-1.3671,1.9185
-1.4559,1.9185
-0.739,1.9177
-0.83437,1.9184
-1.7221,1.9185
-1.0122,1.9185
-1.9883,1.9185
-2.1658,1.9185
-1.6333,1.9185
-2.2545,1.9185
-1.5446,1.9185
-0.92346,1.9185
-1.8996,1.9185
-1.2784,1.9185
-0.9049,1.8315
-0.81524,1.8314
-0.99371,1.8315
-0.71673,1.8289
-2.8627,1.8362
-2.5918,1.8315
-1.8815,1.8315
-1.6152,1.8315
-1.4376,1.8315
-1.0825,1.8315
-2.7695,1.8318
-2.6805,1.8315
-2.503,1.8315
-2.4142,1.8315
-2.3254,1.8315
-2.2366,1.8315
-2.1479,1.8315
-2.0591,1.8315
-1.9703,1.8315
-1.7927,1.8315
-1.704,1.8315
-1.5264,1.8315
-1.3488,1.8315
-1.26,1.8315
-1.1713,1.8315
-0.51495,0.98389
-0.51612,0.76491
-0.54055,0.77868
-0.57026,0.76598
-0.53108,0.96133
-0.5206,0.9287
-0.60494,0.80634
-0.59305,0.91254
-0.56183,0.97062
-0.53849,0.82294
-2.3432,0.91847
-2.6094,0.91847
-2.5207,0.91847
-2.8724,0.92369
-2.787,0.91897
-2.077,0.91847
-2.432,0.91847
-2.6982,0.91849
-1.1009,0.91847
-1.8108,0.91847
-1.1897,0.91847
-1.3671,0.91847
-1.4559,0.91847
-0.739,0.91772
-0.83437,0.91843
-1.7221,0.91847
-1.0122,0.91847
-1.9883,0.91847
-2.1658,0.91847
-1.6333,0.91847
-2.2545,0.91847
-1.5446,0.91847
-0.92346,0.91847
-1.8996,0.91847
-1.2784,0.91847
-0.9049,0.83152
-0.81524,0.83137
-0.99371,0.83152
-0.71673,0.82893
-2.8627,0.8362
-2.5918,0.83152
-1.8815,0.83152
-1.6152,0.83152
-1.4376,0.83152
-1.0825,0.83152
-2.7695,0.83177
-2.6805,0.83152
-2.503,0.83152
-2.4142,0.83152
-2.3254,0.83152
-2.2366,0.83152
-2.1479,0.83152
-2.0591,0.83152
-1.9703,0.83152
-1.7927,0.83152
-1.704,0.83152
-1.5264,0.83152
-1.3488,0.83152
-1.26,0.83152
-1.1713,0.83152
0.48388,3.7653
-0.48354,3.7655
0.46126,3.7806
0.42975,3.7689
-0.4605,3.7816
-0.42778,3.7701
0.41376,3.8327
-0.41225,3.8355
0.4697,3.8163
-0.46943,3.8174
0.26831,3.868
-0.2658,3.8697
0.48565,3.0154
0.48549,3.7343
-0.4854,3.0155
-0.48523,3.7342
-0.47208,3.0374
0.47214,3.0372
0.48369,3.0668
-0.47127,3.7119
-0.48397,3.0663
0.47149,3.7124
0.48279,3.6824
-0.48296,3.682
-0.43607,3.0881
0.43397,3.6616
-0.43353,3.6606
0.43544,3.0875
0.44059,3.0287
0.43986,3.7212
-0.43969,3.0293
-0.4387,3.7205
0.30788,3.6186
0.30976,3.132
-0.30654,3.6166
-0.31011,3.1346
0.11161,3.5773
0.11284,3.1776
-0.10944,3.5763
-0.11242,3.1791
0.2863,3.3755
-0.28598,3.3757
0.001049,3.3867
0.48413,2.9852
-0.48505,2.9839
0.48397,2.765
-0.48366,2.7652
0.46112,2.7807
0.46207,2.9691
0.43048,2.9805
0.42967,2.7681
-0.46952,2.9617
-0.48048,2.9292
-0.46102,2.7809
-0.42831,2.7698
0.4165,2.9158
0.41069,2.8202
-0.42143,2.9186
0.47109,2.9237
-0.41685,2.8295
-0.43652,2.9711
0.46529,2.8346
-0.47042,2.8148
0.30887,2.8599
-0.30197,2.8784
0.48565,2.0154
0.48549,2.7343
-0.4854,2.0155
-0.48523,2.7342
-0.47208,2.0374
0.47214,2.0372
0.48369,2.0668
-0.47127,2.7119
-0.48397,2.0663
0.47149,2.7124
0.48279,2.6824
-0.48296,2.682
-0.43607,2.0881
0.43397,2.6616
-0.43353,2.6606
0.43545,2.0875
0.44059,2.0287
0.43986,2.7212
-0.43969,2.0293
-0.4387,2.7205
0.30792,2.6186
0.30981,2.132
-0.30658,2.6166
-0.31014,2.1346
0.11167,2.5773
0.11288,2.1776
-0.10945,2.5763
-0.11242,2.1792
0.28656,2.3755
-0.28622,2.3757
0.001087,2.3867
0.48413,1.9852
-0.48505,1.9839
0.48397,1.765
-0.48366,1.7652
0.46112,1.7807
0.46207,1.9691
0.43048,1.9805
0.42968,1.7681
-0.46952,1.9617
-0.48048,1.9292
-0.46102,1.7809
-0.42831,1.7698
0.4165,1.9158
0.41069,1.8202
-0.42143,1.9186
0.47109,1.9237
-0.41685,1.8296
-0.43652,1.9711
0.46529,1.8346
-0.47042,1.8148
0.30888,1.8599
-0.30197,1.8784
0.48565,1.0154
0.48549,1.7343
-0.4854,1.0155
-0.48523,1.7342
-0.47208,1.0374
0.47214,1.0372
0.48369,1.0668
-0.47127,1.7119
-0.48398,1.0663
0.47149,1.7124
0.48279,1.6824
-0.48296,1.682
-0.43607,1.0881
0.43396,1.6616
-0.43353,1.6606
0.43544,1.0875
0.44059,1.0287
0.43986,1.7212
-0.43969,1.0293
-0.4387,1.7205
0.30788,1.6186
0.30976,1.132
-0.30654,1.6166
-0.31011,1.1346
0.11161,1.5773
0.11284,1.1776
-0.10944,1.5763
-0.11242,1.1791
-0.28598,1.3757
0.2863,1.3755
0.001048,1.3867
0.48413,0.98524
-0.48505,0.98389
0.48397,0.76501
-0.48366,0.76519
0.46112,0.78072
0.46207,0.96905
0.43048,0.98052
0.42968,0.76807
-0.46952,0.96166
-0.48048,0.92918
-0.46102,0.78094
-0.42831,0.76978
0.4165,0.91578
0.41069,0.82017
-0.42143,0.91859
0.47109,0.92374
-0.41685,0.82955
-0.43652,0.97107
0.46529,0.83461
-0.47042,0.81483
0.30888,0.85989
-0.30197,0.87839
0.48383,0.73459
-0.48349,0.73439
0.46108,0.7194
0.42957,0.7314
-0.46033,0.71842
-0.42762,0.73018
0.4128,0.67108
-0.41147,0.66765
0.46934,0.68292
-0.46908,0.68169
0.28597,0.65922
-0.2831,0.65655
-0.36337,0.53594
0.36246,0.54096
0.12506,0.57688
-0.12181,0.5755
-0.29364,0.36153
0.29312,0.36612
0.00119,0.36566
0.000221,0.15895
0.20037,0.18096
-0.20014,0.18029
